document_id,text,category,date
GDL-1914-01-24-Ar00505,"Crédit foncier égyptien. Obigalions 3 0 / o à lots, tirages du 13 janvier Emission 1886, S 60 me tirage: Le No 388108 est remboursable par 80 000 fr. Les 28 numéros suivants sont remboursables par 1000 fr.: 27208 61166 86431 98731 98889 138841 150404 164442 169836 178833 S 0 n 260 208484 262236 280 S 18 289243 806703 810249 329 S 0 S 887762 846623 849066 S 5 U 846 359377 868158 390693 Emission 1903, 139 me tirage: Le No 842013 est remboursable par 80. 000 fr. Le 3 25 numéros suivants sont remboursables"" par 1000 fr.: 414432 427863 430218 438223 458497 478393 497206 826418 885849 574362 E 94918 593544 64632 I 646428 647213 649133 653038 654 oS 0 064189 697428 703387 7060-18 716843 783571 796440. Emission 1911. S 9 me tirage: Le No 237774 est remboursable par 100, 000 fr. Le No 144829 est remboursable par 10. 000 fr. Les 24 numéros suivants sont remboursables liar 1000 fr.: 20 S 93 85181 83254 83740 89684 99872 101166 107128 U-26 ' 16 143958 Ï 73282 175812 22312 U 241633 241686 244 ) 07 260 U 12 267962 270876 274509 298892 940491 34498. » 369139 Le paiement des lots sera effectué a partir du 1 er février. Taux d'escompte. La Banque do Norvège abaisse, à partir do sa medi, lo taux de l'escompte de 3 1 / 2 à 5 0 / 0. Au 28 janvier, le taux officiel d'escompte était le suivant. Suisse 4, Paris 4, Londres 4, Berlin",Chronique financière,1914-01-24
JDG-1914-01-25-Ar00314,"SUREAU CENTRAL MÉTÉOROLOfilQUK Zurich, 24 janvier. Sous l'influence delà dépression creuse du nord, les fortes pressions, encore renforcées, ont été refoulées entièrement dans le centre et l'est du continent; quelques stations de Norvège et d'Ecosse annoncent déjà des vents du sud-ouest soufflant en tempête et une hausse considérable de la température; dans le centre de l'Europe, au contraire, sous l'influence du maximum barométrique, le temps est encore calme, sur beaucoup de points brumeux, et par zones, en Bavière, par exemple, très froid; le temps est parfaitement clair dans nos stations élevées au-dessus de la mer de brouillard, qui atteint l'attitude de 700 m. Temps probable: brumeux dans la plaine; température peu changée; sur les hauteurs, clair. Pressions: 751 Haparanda; 755 Inverness, Christiansund, Umea, Pétersbourg; 760 Valentia, Bergen, Oestersund, Dorpat; 765 Bristol, Skagen, Tilsit; 776 cap Gris-Nez, Alençon, Brives, Lugano, Agram, Salonique; 775 Regensburg, Ischl, Prague; 777 Passau. LA MER DE BROUILLARD Zurich 22, La mer de brouillard qui s'étendait depuis longtemps entre les Alpes et le Jura a baissé hier soir. Elle ne monte plus ce matin qu'à 700 mètres. Au-dessus le ciel est complètement pur et la vue s'étend du Weissenstein au Samtis. Munich, 24. Depuis la nuit dernière la température s'est sensiblement abaissée sur le haut plateau bavarois; elle a atteint cette nuit 20 degrés de froid.",Le temps qu'il fait,1914-01-25
GDL-1914-01-26-Ar00304,"FÊTES SPORTIVES Celui qui eût dit, il y a quelques années que Villars-Chesières deviendrait un jour le Saint-Moritz de la Suisse romande ne se serait pas trompé de beaucoup et les privilégiés, nombreux il est vrai, qui eurent l'heur d'assister aux deux fêtes sportives de samedi et dimanche passés s'en sont aisément rendu compte. Peut-on rêver d'horizons plus merveilleux? Existe-t-il des pentes plus favorables pour le ski que les pâturages des Alpes vaudoises et le dos d'âne bénévole du Chamossaire? i Sous les auspices de M. Ch. Geuillard, directeur du Palace de Villars, et de M. H Michaud, ingénieur-directeur du B.-G.-V., une fête de nuit avait tout d'abord été organisée pour le 24 janvier. Sur la patinoire du Palace, plusieurs centaines de personnes évoluaient, dont un bon nombre s'étaient masquées, et les déguisements fantasques témoignaient de l'imagination des uns tandis qu'ils égayaient les autres. Des courses de sk'. étaient organisées à Bretaye pour le lendemain. Gaillardement, les voitures du Chesières-Bretaye emportèrent plus de mille curieux. Les courses eurent lieu à proximité de l'auberge de Bretaye qui constituait un belvédère idéal pour assister confortablement aux exploits des skieurs. Ce fut tout d'abord la course de fond pour adultes qui réunit vingt-quatre concurrents. Ceux-ci escaladent bravement le Chamossaire et redescendent; et la foule d'applaudir ou de se rire du coureur malheureux qui roule et barbote dans la neige. Deux courses sans l'aide du bâton étaient réservées aux enfants, qui rivalisèrent d'ardeur avec leurs aînés. U y eut aussi une épreuve pour dames.",Les sports,1914-01-26
GDL-1914-01-26-Ar00311,"Le Cosmopolite. Dans son congrès du mois de juillet dernier à Vienne, la Société internationale des Hôteliers a proposé la création d'un indicateur officiel international des hôtels et pensions dans toutes les contrées de l'Europe. Pour répondre à ce vœu, il vient d'être publié à Berne, un annuaire européen des hôtels et stations d'étrangers, qui figurera à l'exposition de Berne, dans la section ré servée à l'industrie hôtelière. Ce guide de poche est rédigé en cinq langues et contient un alphabet des signes conventionnels à utiliser dans les conversations télégraphiques et téléphoniques, plus une carte des correspondances des trains dans toute l'Europe, d'un système très ingénieux. Le Cosmopolite deviendra, sans doute, l'organe officiel de la Société internationale des maîtres d'hôtels.",Les livres,1914-01-26
JDG-1914-01-29-Ar00510,"BUREAU CENTRAL KÉTÉQRC. I. OCHQUK Zftrich, 28 janvier. La grande dépression du nord s'est un peu aplanie et le baromètre a remonté dans le centre du continent, mais des perturbations atmosphériques persistent et causent par zones des précipitations ( presque partout de la neige ), avec température voisine de zéro; des chutes de neige ont eu lieu par places ce matin sur le plateau au nord des Alpes et la température y est voisine de zéro. Temps probable: brumeux ou 'nuageux; température au zéro; un peu de neige dans le Jura. Pressions: 749 Haparanda; 750 Drontheim, Umea, Wytegra; 755 îles Shetland, Hernôsand, Moscou: 760 I. nverness, Skagen, Vilna; 765 Valentia, Scarborough, Kiel, Posen, Tarnopol; 765 Brindisi. Scutari, Trieste, cap Sicié, Bonifacio, Païenne; 770 Szigeth, Belgrade, Sulina; 770. Manche, 1 » Havre, Orléans, Bamberg, Munich, Lugano, Grenoble, Perpignan; 772 Herrnannstadt; 773 Biarritz.",Le temps qu'il fait,1914-01-29
GDL-1914-01-30-Ar00305,"J. JACQUIN et A. FABBE. Les petits naufragês du « Titanic », illustrations de G DUTBIAC. Un volume illustré de 65 gravures. — Paris, Hachette et Cie. MM. Jacquin et Fabre ont écrit les aventures de deux orphelins, Lucien et Louloutte Vinet qui, accompagnés du joyeux Graidorge, sauvés par miracle de l'engloutissement sous l'iceberg, vont échouer sur la côte du Labrador. Eprouvés par ce malheur, affermis par les difficultés surmontées, Lucien et Louloutte surmontent mille périls et connaîtront enfin de beaux jours, en dépit de l'acharnement de leurs ennemis. Pierre MAEL. Le talisman. Illustrations de G. DUTRIAC. Un volume in-8, illustré de 48 gravures. — Paris, Hachette et Cie. Rien de plus mystérieusement impénétrable, de plus fécond en surprises de toutes sortes, que le secret qui enveloppa l'existence étrange des Hindous, leur religion et ses rites, leurs mœurs, etc. Imaginez une petite Française née à Pondichéry et envoyée en France pour recouvrer la santé; supposez-la en butte aux vengeances implacables des Hindous, farouches descendants des Thugs qui on * décrété sa mort... Que lui arrivera-t-il? Grâce à la vue d'un talisman attaché à son cou par sa nourrice, elle est sauvée d'un grand péril. Ch. RABOT. Le Pôle meurtrier ( journal d « route du capitaine Scott ). Un voluma in-8 de 384 pages, illustré de 72 planches tirées hors texte. •— Paris, Hachette et Cie. Le journal du capitaine Scott rédigé jusqu'au moment précis où la mort est venue arracher le crayon des doigts de son auteur, montre jusqu'à",Les livres,1914-01-30
GDL-1914-01-30-Ar00505,"FOOTBALL Au Montriond-Sport. Le match annoncé pour dimanche 1 er février entre Montriond I et Genève F.-C est reDvoyé. Montriond ne jouera pas non plus la 8. février, le lendemain de sa soirée-choncronte annuelle. Les prochains matchs auront lieu comme suit: 18 février, Montriond-Slella, & la Pontaise; 22 février, Montriond-Servette, à Genève; 1 er mars, Montrioud-Camonal, à Colombier. AVIATION.-.,.. ' „•, ' Le looping the hop. L'Association des intérêts de Genève organise pour le dimanche 8 février, aux Charmilles, une exhibition du looping the loop avec l'aviateur Montmain.",Les sports,1914-01-30
GDL-1914-01-30-Ar00510,"Paul STAPFER. Dernières variations sur mes' vieux thèmes. — Paris, Fischba-•• cher, 1914; 300 pages... ' L'an'ciëil doyen delà' Faculté dés lettres de Bordeaux né paraît plus compter sur l'immortalité personnelle. C'est pour cette raison sans doute qu'il tient si fort à celle de sou nom, et à la pérennité de son œuvre littéraire. Son souci à cet égard lui inspire des regrets qui sont comme le leitmotiv de son dernier volume. Nous y retrouvons pourtant ce qui fait la force et le charme de ses nombreuses publications: un style personnel, alerte, très soigné, qui soutient l'intérêt même quand l'auteur babille ou répète sa pjnsée, toujours en la renouvelant et en l'enrichissaut encore; des i ées originales, truit mûr d'une longue expérience de publiciste et de critique, ou confirmation des points de vue familiers à l'écrivain et connus déjà de ses lecteurs. Mais pourquoi toujours redire avec tristresse que ses lhres ne vivent pas, et que le succès n'a point consacré aux yeux du monde leur incontestable valeur? Que M. Stapfer se rassure. Sinon tous ( une trentaine ) du moins plusieurs, ce qui suffit pour la gloire d'un homme, et ceux qu'il préfère, ce. qui doit être son espoir et sa joie; plusieurs sont vivants et. vivront Les grands classiques et les grands orateurs'deFrance trouveront toujours des-interprètes et des admirateurs qui s'inspireront de l'éminént critique protestant. Et si les éditions ne se succèdent pas avec autant de rapidité que M. Stapfer le voudrait, nombreux sont ceux dont il a",Les livres,1914-01-30
GDL-1914-02-02-Ar00305,"Ch. MADER-KELLER. L'Épargne en Suisse. Etude d'économie nationale. Prétaca de M. P.-E. Bonjour, professeur à l'Université et à l'Ecole supérieure de commerce de NeuchâteL — En vente chez l'auteur. La troisième édition vient de paraître. L'auteur, M. Ch. Mader-Keller, traite la question de l'Epargne d'une manière assez approfondie. H étudie dans ce travail: les Caisses d'épargne proprement dites, les banques ayant institué un Service d'épargne, les Caisses d'épargne scolaires, des Sociétés de consommation, les Sociétés d'épargne, etc. A côté d'un certain nombre de tableaux de statistique, cette brochure renferme trois diagrammes en couleurs. L'auteur traite de plus la question de la législation régissant les Etablissements d'épargne, les efforts faits dans les canton? de Baie, Berne et Zurich pour arriver à uns garantie plus grande pour les déposants, l'Epargne volontaire. André FBTBOURG. Les questions actuelles et le passé, 1913. Bibliothèque d'histoire contemporaine. — Paris, Félix Alcan. On verra dans le livre de M. André Fribourg, comment en 1868, faute de n'avoii pas accepté et exécuté la loi proposée par le gouvernement, la France prépara sa défaite; on y verra qu'en 1870 les réserviste? se comportèrent mal au feu, encore qu'ils fussent en partie composés d'anciens soldats de sept ans; et qu'il ne faut donc pas, en première ligne, utiliser les réserves; on y verra quelques essais d'impôts sur le revenu, d'impôts sur la rente tentés en France, et à quels résultats ils aboutissent \ quelles tentatives de « repopulation » eu < rent lieu sous l'Ancien régime, et môme comment au",Les livres,1914-02-02
GDL-1914-02-03-Ar00214,"Nous signalions il y a huit jours l'abaissement successif des taux d'escompte officiels dans les différents pays européens, la Banque de France et la Banque d'Angleterre viennent de faire un nouveau geste, bien significatif, consistant à réduire de 4 à 3 'A % le taux officiel à Paris, et de 4 à 3 % le taux officiel à Londres. Il y a plus d'un an que les affaires n'a vaient bénéficié d'encouragements semblables, surtout venant de si haut, et l'on reprend courage. Il n'est pas probable, en effet, que les gros établissements d'Angleterre et do France aient pris une mesure aussi importante s'ils redoutaient encore des complications internationales présentant un caractère de réelle gravité. Capitalistes et spéculateurs retrouvent donc le chemin de la Bourse, les valeurs les plus dépréciées depuis un an esquissent un mouvement en avant et l'on prépare la voie aux émissions. Si le public a fait fête au Serbe 5 %, il se prépare à ac cueillir avec enthousiasme le Russe 4 / 4 % des chemins de fer, bien qu'il s'agisse de l'appréciable montant de 665 millions. L'on parle de 465 environ comme prix probable d'émission. Plus près de nous, l'on va émettre le 4 février des obligations 4 ^ % Ville de Genève au pair, pour un montant de 10 milions; le succès de cette émission ne fait de doute pour personne. L'escompte libre est chose significative, à 3 % à Berlin, à 2 1 / 8 % à Londres; l'on a fait un accueil",Chronique financière,1914-02-03
GDL-1914-02-03-Ar00308,"LE DICTIONNAIRE DU CANTON DE VAUD La librairie Rouge & Cie, à Lausanne, vient de mettre en vente la Vile livraison du Dictionnaire historique, géographique et statistique du canton de Vaad, publié sous les auspices de la Société vaudoise d'histoire et d'archéologie par M. Eugène Mottaz, professeur. Cette livraison va de Cudrefin à Eglise. M. G. Favey, juge fédéral, y figure avec de magistrales notices sur Danse, Diète ( cantonale et fédérale ), District, Eclêpens; M. Benjamin Dumur, avec Cully, Dézaley, Dîme, Ecorcheurs, aventuriers, anciens soldats licenciés ou gens sans aveu, qui, vers la fin de la guerre de Cent-Ans, s'étaient rendus au Pays de Vaud; M. Ernest Cornaz y a donné Cudrefin, Dompierre; M. Charles Pasche, Cullayes; M. G. Bridel, Désert ( le ); M. le Dr Albert Wellauer, Dôle ( la ); M. Maxime Reymond, Dommartin, Eglise, etc.; M. Albert de Montet, Donzel; M. André Kohler, Drapeau; M. Emmanuel Dupraz, Echallens; M. Arthur Vittel, Dully; M. François Isabel, Eau froide. La livraison contient encore d'intéressants articles sur Daillens, Demoret, Denezy, Donneloye, etc., etc. Le Dictionnaire historique du canton de Vaud a sa place obligée dans tous les greffes municipaux, dans toutes les écoles, dans toutes les familles. Nous ne saurions trop le recommander à nos lecteurs. C'est une œuvre nationale et vaudoise, digne de tout intérêt. L'ouvrage entier formera deux volumes d'environ 900 pages chacun imprimés en deux colonnes, sur beau papier. La publication comprendra au'maximum 18 fascicules de 96 pages chacun, paraissant pajf intervalle de trois ou",Les livres,1914-02-03
